;grid=31x31:extent=(-44.0000,44,-44,44.0000):X_lbl=plate_x:Y_lbl=plate_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    #,   plate_x,   plate_y,  Seconds,       i0,       i1,      mon,    bstop,    Omron,      CH6,      CH7,     TEMP,   marccd,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     ROI8,     ROI9,    ROI10,    RIO11,    ROI12,    ROI13,      SWX,     CCD1,    CTEMP,    Timer,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,Imax,Iave,Ratio
854,5.86655,35.2001,60,13534766,868903,0,78586,59975331,0,0,0,65.144768,702960,676860,539694,7639,1843,1315,77571,813,640323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.5821907,227.7613584,1.52169004
855,8.79982,35.2001,60,13510962,873240,0,78312,59975224,0,0,0,65.037471,740220,711660,571590,7301,1810,1321,82715,803,677626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.555805,233.3788611,1.502088935
856,11.7331,35.2001,60,13605153,871029,0,79328,28588792,0,0,0,65.07013,761700,731700,594024,6981,1763,1220,85931,767,702587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.3661994,236.548349,1.485388509
857,14.6664,35.2001,60,13585427,857910,0,79113,59975184,0,0,0,65.132556,778860,747780,613520,6518,1735,1097,87556,794,723507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.2380199,237.2807583,1.467620141
858,17.5996,35.2001,60,13540909,883458,0,78587,59975216,0,0,0,65.112851,836580,801060,661349,6674,1836,1121,94850,743,779616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.0640541,249.4404008,1.451505261
859,20.5329,35.2001,60,13507944,888500,0,78242,59975096,0,0,0,65.156728,866340,828240,686401,6563,1815,1156,98468,823,808553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.3152896,255.9024884,1.802699507
860,23.4662,35.2001,60,13530226,894904,0,78411,29020674,0,0,0,65.079104,826920,791640,638104,9110,2140,1335,93114,920,759558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801.393004,266.2287208,6.766336099
861,26.3994,35.2001,60,13571655,892937,0,78961,59975245,0,0,0,65.046787,541440,525000,343764,21658,3872,2250,56155,1263,449571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6371.131885,283.8620635,22.44446407
876,-20.5328,38.1331,60,13506586,885231,0,78197,59975184,0,0,0,65.231899,431160,419880,267516,15286,2988,2145,41216,1071,343256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3498.857413,224.4936169,15.5855541
877,-17.5996,38.1331,60,13465395,850664,0,77697,59975374,0,0,0,65.039532,454800,442740,308092,10995,2253,1908,45242,900,379417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.694449,199.4009747,5.625320792
878,-14.6663,38.1331,60,13458103,908110,0,77635,59975102,0,0,0,65.147828,522840,507360,367831,10203,2130,1823,53454,938,446296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.1355369,208.9133991,2.274318158
879,-11.733,38.1331,60,13601471,916561,0,79343,59974757,0,0,0,65.160242,554940,537540,397144,9826,2139,1825,57469,883,479319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.2622565,213.3034819,1.693653818
880,-8.79978,38.1331,60,13591017,910614,0,79222,59974913,0,0,0,65.094957,581400,562620,421941,9334,2090,1802,60527,884,506939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.0330759,215.4628093,1.647769641
881,-5.86651,38.1331,60,13576059,867941,0,79041,59974964,0,0,0,64.962666,579300,560940,425950,8723,1905,1595,61225,850,510226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.3939091,209.1457418,1.603637283
882,-2.93325,38.1331,60,13511092,917377,0,78244,59974819,0,0,0,65.231416,643500,620880,478216,8818,2029,1624,69434,905,571931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.6791453,225.6948941,1.575929073
883,0,38.1331,60,13524477,921238,0,78363,59974940,0,0,0,65.014243,681660,656700,511110,8321,1998,1633,73708,894,609087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.9638239,231.2236841,1.552452662
884,2.93329,38.1331,60,13567204,915673,0,78773,28218421,0,0,0,65.016059,706440,680040,534651,8262,1858,1550,77130,840,635918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.4069201,234.1333082,1.530781429
885,5.86655,38.1331,60,13591510,927993,0,79180,59974869,0,0,0,65.232965,743580,714420,569539,8089,1914,1376,82167,816,676028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.8414047,241.4576456,1.515136967
886,8.79982,38.1331,60,13571884,935540,0,78964,59974586,0,0,0,65.125585,779100,747480,601379,7950,1911,1358,86315,824,712358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.6813865,247.3284697,1.506827689
887,11.7331,38.1331,60,13528606,933796,0,78393,28734364,0,0,0,65.274976,802260,768780,624110,7650,1882,1359,89369,865,738178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.4981007,250.7058504,1.685234309
888,14.6664,38.1331,60,13638156,936120,0,79745,59975033,0,0,0,65.063922,817860,783600,633817,7909,1990,1349,91908,830,751523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988.5216841,257.910302,3.832811936
889,17.5996,38.1331,60,13615707,937812,0,79425,59974916,0,0,0,65.204148,789600,757140,601164,10807,2491,1580,87742,927,719940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305.241499,270.1062788,8.534572056
890,20.5329,38.1331,60,13551288,934898,0,78669,59974791,0,0,0,65.090704,616740,595800,398887,20374,3780,2313,63586,1284,510335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4644.160529,295.2846481,15.72774121
909,-14.6663,41.0667,60,13507901,926372,0,78113,59975006,0,0,0,65.057694,411900,401400,222621,22892,3924,2663,38445,1292,310402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5342.175663,264.2389747,20.21721311
910,-11.733,41.0667,60,13561454,902260,0,78800,59975077,0,0,0,64.996537,488100,474180,313416,16429,3084,2210,48116,1071,399161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649.93988,241.2277253,15.1306815
911,-8.79978,41.0667,60,13572960,919568,0,78927,59975058,0,0,0,64.946351,544680,527880,374132,13331,2668,1972,55726,1016,461824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2535.238693,235.1084527,10.78327327
912,-5.86651,41.0667,60,13564620,934121,0,78858,59971796,0,0,0,65.198667,581700,562740,410785,12047,2465,2009,60268,976,501085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921.688597,235.0980817,8.173986717
913,-2.93325,41.0667,60,13526807,918529,0,78416,59974880,0,0,0,64.960014,465240,452280,312868,8003,1708,1380,46139,962,380595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722.244979,196.323447,8.772487469
914,0,41.0667,60,13507864,902720,0,78120,59974801,0,0,0,65.042751,452820,440580,311731,5910,1551,1095,45257,877,375504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323.873654,188.2690533,7.031817659
915,2.93329,41.0667,60,13587008,899047,0,79177,59974867,0,0,0,65.03736,481320,467700,325528,8725,1921,1244,48456,943,397250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704.437925,199.1601062,8.558129223
916,5.86655,41.0667,60,13569628,904551,0,78960,59974960,0,0,0,65.066353,505800,491280,345082,9970,2008,1460,51585,990,422642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181.518267,211.9089158,10.2946035
917,8.79982,41.0667,60,13519692,896708,0,78284,28667463,0,0,0,65.012714,646620,623940,470952,12669,2557,1809,70443,991,574390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3264.233511,256.2829974,12.73683211
918,11.7331,41.0667,60,13469051,898457,0,77690,28506862,0,0,0,65.245937,586020,567060,401572,17433,3217,2139,62621,1211,506069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4975.062952,271.667269,18.31307456
919,14.6664,41.0667,60,13547513,931403,0,78686,59974932,0,0,0,65.029562,463380,450720,262684,24467,4297,2683,45634,1457,362694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7749.712937,299.1944219,25.90192988
